store_id,revenue_per_transaction,revenue_per_customer,avg_customer_loyalty,total_revenue
27,1.7267867366412213,6.272694974003466,9.739980916030534,7238.69
215,1.843673469387755,7.404918032786885,10.618622448979592,7227.2
193,1.8636429308565532,6.147642553191489,8.697110423116616,7223.4800000000005
234,1.773468079861967,6.020887029288703,8.813162435297018,7194.96
302,1.8374623051367236,6.15054747647562,9.000511116790186,7189.99
281,1.7027702375181775,5.1281970802919705,8.321861366941347,7025.63
353,1.9575195749440717,6.829356097560976,9.864653243847874,7000.09
248,1.7660070760677282,7.023206030150754,9.238564569118019,6988.09
257,1.8562776445510258,7.294879581151832,9.37623234745537,6966.61
342,1.7997409997409999,5.28425855513308,8.026418026418026,6948.8
356,1.722175316612863,5.8922684791843665,6.933945865408493,6935.2
249,1.8633468286099863,8.388456865127582,10.579757085020242,6903.7
107,1.75928808369482,5.275172149961744,8.116356213319724,6894.65
91,1.7117073778664007,5.869547008547008,8.56530408773679,6867.37
362,1.7998712220762156,5.82851914893617,8.128777923784494,6848.51
135,1.8010973684210527,7.399102702702703,10.561052631578947,6844.17
337,1.7825940860215055,6.907552083333333,7.59247311827957,6631.25
290,1.7131407100285048,6.332385057471265,9.296708991966831,6611.01
40,1.7790005387931034,6.212276575729068,8.907327586206897,6603.65
275,1.8101838134430728,6.658042381432896,8.375308641975309,6598.12
333,1.827774077157924,6.810206825232679,9.400499583680267,6585.47
217,1.7896208401527551,7.628779069767442,11.432078559738134,6560.75
37,1.842924289332958,7.21135462555066,10.018012946805516,6547.91
381,1.6653527607361962,5.077833203429462,7.8323108384458076,6514.86
190,1.6944137571651903,4.94161094224924,7.377019280875456,6503.16
364,1.8985049736688122,6.548022199798184,8.363662960795788,6489.09
366,1.7672566130351786,6.0283999999999995,8.472866103081538,6480.53
282,1.8717543352601158,6.845951374207188,10.497398843930636,6476.27
246,1.8154313009272267,6.539595141700405,9.085979207642596,6461.12
52,1.7762843784378437,5.285245499181669,8.18921892189219,6458.57
298,1.8108328659562536,5.674367311072056,8.761918115535615,6457.43
154,1.6951145641295762,4.83572501878287,7.681063997893073,6436.35
32,1.7214343055927215,7.084801762114537,10.242708054589242,6433.0
176,1.7291453221892692,6.673673257023933,8.860070099757348,6413.4
174,1.7569525897506166,6.076890995260664,8.598520142504796,6411.12
97,1.762035595105673,5.622253771073646,7.696329254727475,6336.28
109,1.7605031971087017,4.962797805642633,7.518487628579372,6332.53
269,1.9112149817295983,6.874512595837897,9.83252131546894,6276.43
244,1.9750520012606367,7.253287037037037,11.947998739363378,6266.84
78,1.786530670470756,5.830344506517691,8.40114122681883,6261.79
273,1.6785269653877113,6.578201892744479,10.227260531258384,6255.87
202,1.761503674392312,5.819047619047619,8.149236856981345,6232.2
191,1.852983293556086,7.172286374133949,10.782816229116944,6211.2
258,1.6960574555403558,5.55972197309417,8.335704514363885,6199.09
300,1.9198698884758365,7.955507060333761,10.822180916976455,6197.34
229,1.7857617808615207,5.620518653321201,8.495808037004915,6176.95
69,1.8149808879741252,5.561036036036036,8.15907086151132,6172.75
127,1.8035409356725145,6.993321995464853,10.385087719298246,6168.11
247,1.9769243104554202,8.432352941176472,10.841885824246312,6164.05
349,1.8521694711538463,6.182567703109329,8.170372596153847,6164.02
181,1.6611168199026503,6.405432742440042,8.244456462952947,6142.81
112,1.6998318385650224,5.420017873100983,8.229260089686099,6065.0
188,1.8694117647058823,7.062222222222222,9.526934984520123,6038.2
164,1.8890388227927364,6.991413673232908,10.010018785222291,6033.59
261,1.7726067746686303,6.84641638225256,8.211487481590574,6018.0
66,1.882285983066792,6.175524691358024,8.307619943555974,6002.61
111,1.7784402852049912,6.825803876852908,9.425430778371954,5986.2300000000005
383,1.8603264925373135,5.8368878048780495,8.798196517412935,5982.81
65,1.7449606069448498,5.190954861111112,7.6098628538079955,5979.9800000000005
116,1.793940576230492,6.648954393770857,9.854441776710685,5977.41
115,1.798173047934881,6.561650165016502,8.706059692493216,5964.54
219,1.787924187725632,6.229622641509434,9.227737665463298,5943.06
106,1.7073722206179613,4.931301084236864,8.318221195495235,5912.63
319,1.7190596797671034,5.789186274509804,9.012518195050946,5904.97
207,1.8777445302445301,7.415540025412961,12.035392535392536,5836.03
295,1.9056068040562641,6.54543820224719,9.13640824337586,5825.44
233,1.8159482220835934,6.638460661345496,9.835308796007485,5821.93
160,1.8784426494345718,7.629632545931758,11.066558966074313,5813.78
288,1.7861280393967376,7.308727959697733,10.362265312403817,5803.13
334,1.9039684625492774,6.563624009060023,8.695137976346912,5795.68
323,1.8143753923414943,7.51703511053316,8.28028876333961,5780.6
161,1.7361561652095268,4.747592745259687,6.928851371721435,5758.83
9,1.7475608272506085,5.286090156393745,9.519160583941606,5745.9800000000005
139,1.946193084560082,7.168764186633039,8.803491954809996,5684.83
329,1.8412215724496426,6.675241460541813,9.427875243664717,5667.28
41,1.7171688390421338,5.483969022265247,8.542588663231282,5664.94
155,1.7233799817462732,4.685483870967742,7.205658655308792,5664.75
128,1.766867394695788,6.257248618784531,7.477691107644306,5662.81
206,1.7740195152659743,6.375633484162896,8.8146049732452,5636.06
292,1.7697298146402765,5.843412863070539,9.63147973609802,5633.05
147,1.7477463904582549,6.159646017699115,7.8229755178907725,5568.32
263,1.6906076335877862,6.1656347438752785,8.755419847328245,5536.74
74,1.7305220381369177,5.390399221032132,7.848702719599875,5535.94
3,1.7364829974811082,6.210664414414414,9.232682619647354,5515.07
113,1.859163562478835,6.175601799775028,8.996613613274636,5490.11
47,1.7213799621928165,6.375332555425904,7.936042848141147,5463.66
125,1.763135922330097,6.478109393579072,9.228802588996764,5448.09
306,1.6771733746130033,5.946509330406148,8.820743034055727,5417.27
110,1.7491949563530553,6.240207612456747,10.972841901066925,5410.26
101,1.7451521035598707,4.767922192749779,7.5025889967637545,5392.52
265,1.8225485519591142,7.419112343966713,10.935945485519591,5349.18
287,1.6696611233134608,5.542927083333334,8.673360527141512,5321.21
345,1.761959481899701,6.707029077117573,8.697110594486881,5305.26
43,1.6709424414927263,6.223227326266196,10.221378874130297,5283.52
179,1.6183752299202945,5.359532994923859,8.975781729000612,5279.14
26,1.6937584323803405,5.706352813852814,7.8101509797622874,5272.67
58,1.8345821727019498,6.332836538461539,9.446030640668523,5268.92
12,1.771368846931895,6.430697674418605,9.367498314227916,5253.88
82,1.6938411878631376,5.104591439688717,8.449967721110394,5247.52
145,1.692672692059393,5.662958963282937,8.459651387992253,5243.9
98,1.706280667320903,5.333435582822086,7.767746156362447,5216.1
151,1.7252019867549668,5.5485729499467515,6.720529801324504,5210.11
214,1.6665994881637876,4.961704761904762,6.9414587332053745,5209.79
180,1.7842724458204335,5.880816326530613,8.618851049191607,5186.88
175,1.7434162743779422,5.423556485355649,8.656691324815064,5184.92
10,1.647920508744038,5.288479591836735,7.416216216216216,5182.71
372,1.8334737960339942,7.449971223021582,11.337818696883852,5177.73
75,1.846202078108205,5.882134703196347,9.018273020422788,5152.75
143,1.7852609603340293,6.49473417721519,8.984690327070286,5130.84
169,1.7956407563025212,5.617031763417306,7.695728291316526,5128.35
279,1.7476715602594743,5.764560810810811,7.416524411061796,5118.93
146,1.7912372940764107,7.374314574314574,9.65825446898002,5110.4
121,1.6962325581395348,5.616787678767877,8.460797342192691,5105.66
173,1.7264974619289342,6.582967741935484,8.35228426395939,5101.8
149,1.80024973242954,7.2397417503586805,9.546557260078487,5046.1
29,1.640531290743155,4.924804305283757,7.6877444589309,5033.15
376,1.7738879097638351,6.468534704370181,7.878745153330984,5032.52
2,1.7244474948524364,4.960552813425469,9.103637611530543,5025.04
339,1.6470491803278688,5.110376398779247,8.112131147540984,5023.5
187,1.7132558139534886,5.666923076923077,8.225034199726402,5009.56
283,1.7401149025069638,5.125753846153846,7.990947075208914,4997.61
1,1.7286668975069253,6.56030223390276,8.546052631578947,4992.39
274,1.7135017182130583,7.475697151424288,9.786941580756015,4986.29
19,1.7355443126308443,6.947025139664804,10.760293091416608,4974.07
67,1.6886960950764007,6.994669479606189,8.930050933786077,4973.21
77,1.804203165255797,7.187712609970675,12.576002944423998,4902.02
317,1.6744223517312307,7.655626959247649,10.011655810764484,4884.29
80,1.7658921462178792,7.228385185185185,9.098081795150199,4879.16
340,1.945587288817377,5.2630359085963,8.798873692679003,4836.73
142,1.8091052040434294,6.442826666666667,8.606888805690753,4832.12
59,1.758941219423147,6.090695322376738,7.5355969331872945,4817.74
96,1.7789275147928996,6.737002801120449,8.819156804733728,4810.22
216,1.8329268292682928,7.093805309734514,10.054878048780488,4809.6
210,1.731935135135135,5.588511627906977,7.696216216216216,4806.12
123,1.8213386423966629,6.064229797979798,7.377701934015927,4802.87
114,1.731787911690192,4.9177081192189105,6.582699963807456,4784.93
354,1.8890865954922895,5.833333333333333,7.835112692763938,4777.5
286,1.8106955530216646,7.036838995568685,8.463321930824781,4763.94
358,1.7991839818662636,5.744800965018094,7.441632036267473,4762.44
348,1.891876761981474,7.182767584097859,8.875151026983488,4697.53
46,1.678364937388193,5.631488595438175,8.999284436493738,4691.03
201,1.8082498072474944,6.6157968970380825,10.86892829606785,4690.6
158,1.7857790476190476,5.302794117647059,7.745523809523809,4687.67
183,1.7544177310293014,5.283099547511313,7.489105935386927,4670.26
163,1.7626132930513594,5.00793991416309,8.351586102719033,4667.4
72,1.7882998454404946,6.583385490753912,8.62789799072643,4628.12
225,1.9126128364389234,7.3785303514377,10.681987577639752,4618.96
230,1.784390813546127,6.095877659574469,7.7539898793304785,4584.1
133,1.8164192139737994,6.381534170153418,7.85788011115522,4575.56
361,1.7935866141732284,5.462482014388489,9.106299212598426,4555.71
31,1.7386488549618322,5.72988679245283,8.980152671755725,4555.26
57,1.7851254901960782,6.484430199430199,8.865490196078431,4552.07
200,1.7288432267884322,5.037028824833702,7.069254185692542,4543.4
102,1.742567152724482,6.280954356846473,9.559478127398311,4541.13
45,1.7552347691113697,5.703959646910466,8.961195188203337,4523.24
55,1.7006847253574116,5.995251989389921,7.740030097817908,4520.42
194,1.8739776026545,6.231944827586207,6.9481542928245545,4518.16
365,1.6277256317689532,4.290009514747859,7.851263537906137,4508.8
136,1.797546868767451,5.364821428571428,8.717590745911448,4506.45
6,1.681922643634998,4.916531284302963,7.920015020653398,4478.96
141,1.7344781931464175,5.688556832694764,7.4774143302180685,4454.14
197,1.7485113904163394,5.781441558441559,9.418303220738414,4451.71
157,1.730396887159533,5.002384701912261,7.371984435797665,4447.12
182,1.84238570241064,5.926176470588235,8.57356608478803,4432.78
140,1.7285218408736351,5.532996254681648,8.56591263650546,4431.93
301,1.8038357289527722,6.94990506329114,9.811088295687885,4392.34
168,1.7186915520628683,4.993230593607306,7.060510805500982,4374.07
152,1.6296666666666666,5.507860759493671,7.349812734082397,4351.21
318,1.8254663865546217,5.62045278137128,9.10546218487395,4344.61
64,1.722508932115919,6.409158050221566,9.39777689559349,4339.0
209,1.6980832678711704,5.253122721749696,7.2875098193244305,4323.32
352,1.770545081967213,5.73722443559097,7.9024590163934425,4320.13
252,1.744949494949495,5.228510895883777,9.04040404040404,4318.75
14,1.765363748458693,5.244358974358975,8.981504315659679,4295.13
272,1.7302545454545455,7.370705679862307,9.347070707070706,4282.38
363,1.7459664209664207,6.519342507645259,8.510647010647011,4263.65
39,1.7909852631578949,5.016025943396227,7.218105263157895,4253.59
81,1.7978299492385785,6.240925110132158,9.867174280879865,4250.07
104,1.8259543300301595,7.158851351351351,11.414907367514003,4238.04
208,1.723062220414803,5.934187675070028,8.727531516876779,4237.01
195,1.6861244019138757,5.645927903871829,7.84170653907496,4228.8
177,1.7411439267886855,6.697136,11.85108153078203,4185.71
171,1.6251265083690152,5.097619047619047,7.4908524717789025,4174.95
131,1.6770645161290323,4.396532769556026,6.474193548387097,4159.12
313,1.7507051826677995,5.5022162883845125,6.337723024638913,4121.16
223,1.763750539490721,7.297517857142857,9.681916271040139,4086.61
291,1.7758442123585727,5.258878865979382,6.620539599651871,4080.89
165,1.7278991952562475,6.052774480712166,8.907666243117323,4079.57
294,1.7540881590319792,5.757390070921986,10.513396715643907,4058.96
49,1.7305524625267668,5.620083449235049,8.246680942184154,4040.84
267,1.7473926247288503,4.806372315035799,7.872885032537961,4027.74
25,1.6933473507148866,4.720726846424385,6.93650126156434,4026.78
150,1.7317700258397932,6.224721362229102,8.380275624461671,4021.17
68,1.6959256128486897,4.671199068684516,9.529585798816568,4012.56
63,1.7146361301369863,5.29113606340819,8.658818493150685,4005.39
62,1.7005442176870749,5.180932642487046,7.233843537414966,3999.68
50,1.7441953772350633,5.486200274348422,7.295246402093327,3999.44
24,1.8684016973125885,4.786086956521739,5.633191890617633,3962.88
93,1.6897082797082796,5.7248691860465115,8.144144144144144,3938.71
266,1.7134424083769633,5.861507462686567,6.684118673647469,3927.21
213,1.6589128595600677,6.726706689536878,8.12901861252115,3921.67
320,1.8076256339326877,5.985862595419847,7.869986168741355,3920.74
95,1.7197972675187307,6.514557595993323,8.056412516527104,3902.2200000000003
8,1.7008202443280978,5.513833097595474,8.44677137870855,3898.28
250,1.722683465959328,6.604593220338983,10.3368700265252,3896.71
212,1.8230945692883895,6.6909450171821305,9.150280898876405,3894.13
79,1.724858156028369,5.511728045325779,8.702570921985815,3891.28
228,1.8847235693501456,6.188375796178344,10.039282250242483,3886.3
222,1.746531348669373,5.507908961593172,8.393324312133513,3872.06
347,1.8860380116959066,6.754188481675393,9.918615984405458,3870.15
129,1.7647990867579908,7.278549905838041,10.812785388127853,3864.91
85,1.893959466139397,6.110813397129187,9.264953040039545,3831.48
159,1.7370846681922198,4.816662436548223,7.451258581235698,3795.53
70,1.8339883268482489,5.237055555555555,6.779182879377432,3770.68
256,1.7339539170506912,5.744549618320611,8.9963133640553,3762.68
367,1.821453488372093,5.355384615384615,7.109980620155039,3759.48
238,1.6760762331838566,7.092314990512334,8.906726457399103,3737.65
4,1.683308924485126,6.0098529411764705,11.197254004576658,3678.03
87,1.6694965675057207,4.276494724501759,6.701144164759725,3647.85
34,1.6672516248839369,4.712939632545932,6.855153203342619,3591.26
253,1.6508333333333334,5.801957928802589,9.887661141804788,3585.61
122,1.8886880927291887,6.687929104477612,10.768703898840885,3584.73
11,1.7540158259149357,6.425036231884058,9.291790306627101,3546.62
262,1.804613034623218,5.394611872146119,5.8233197556008145,3544.26
199,1.7429675196850394,4.666284584980237,7.431594488188976,3541.71
350,1.8480240460010455,5.28440956651719,6.930475692629378,3535.27
226,1.80279366700715,5.647792,6.728804902962207,3529.87
118,1.713492450073064,5.6375,7.230394544568924,3517.8
332,1.7902969790066563,5.111769005847953,7.200716845878136,3496.45
260,1.712009828009828,6.463710575139147,8.52039312039312,3483.94
170,1.737354124748491,4.5505401844532285,5.725352112676056,3453.86
303,1.8040785340314136,5.112448071216617,6.671727748691099,3445.79
134,1.6049695835283109,5.16539156626506,8.649976602714085,3429.82
377,1.837758064516129,6.560902111324376,8.547311827956989,3418.23
211,1.7317241379310344,5.319252336448598,5.7114604462474645,3414.96
130,1.6016948356807512,4.825473833097596,6.331924882629108,3411.61
327,1.7543218153687468,5.241340523882897,7.765858690046415,3401.63
189,1.6816526472043543,5.034992592592593,7.523998020781791,3398.62
218,1.8844086618545253,4.7267688022284124,7.606329816768462,3393.82
314,1.7056933198380566,5.316167192429022,7.701417004048583,3370.45
343,1.8901967397414277,6.215637707948244,7.682967959527825,3362.66
293,1.7480939947780678,5.198136645962733,7.407832898172324,3347.6
20,1.796579945799458,5.38099025974026,8.705691056910569,3314.69
330,1.7700697424892704,5.287516025641025,7.6931330472103,3299.41
284,1.743490616621984,5.744893992932862,7.710991957104557,3251.61
360,1.7279468085106382,6.175931558935361,7.969148936170213,3248.54
205,1.804281721632197,5.8581851179673325,9.010620458356623,3227.86
224,1.7797720956086716,6.122007648183557,8.607003891050583,3201.81
84,1.7945955056179776,5.262570016474465,6.579775280898876,3194.38
100,1.6643475991649268,4.641761280931586,7.632567849686848,3188.89
242,1.7540838852097131,5.5372822299651565,6.2240618101545255,3178.4
338,1.7310016420361247,5.481005199306759,6.517241379310345,3162.54
232,1.8093213457076567,5.251296296296296,7.791763341067285,3119.27
94,1.7755257142857144,4.623764880952381,8.530857142857142,3107.17
28,1.81690490253987,5.358919860627178,7.315416420555227,3076.02
30,1.725328836424958,5.490805008944544,6.329398538504778,3069.36
203,1.7277809307604994,5.230841924398625,6.838251986379115,3044.35
90,1.73084234490609,6.0100592885375494,7.305634604439385,3041.09
99,1.802246591582691,6.414324894514768,10.16004742145821,3040.39
237,1.73272,4.987269736842106,8.481142857142856,3032.26
7,1.6588225538971808,4.968228476821192,9.100608070757325,3000.81
325,1.6684787472035794,5.308256227758006,8.303131991051455,2983.24
204,1.7215655690352398,6.044685598377282,8.234546504910456,2980.03
192,1.7135771889400921,4.8370243902439025,7.620967741935484,2974.77
56,1.7444235294117647,4.790823909531502,6.95764705882353,2965.52
379,1.6550931677018634,5.339107468123862,8.075098814229248,2931.17
89,1.743404761904762,5.846147704590819,6.9678571428571425,2928.92
369,1.7876531862745098,5.181971580817051,7.994485294117647,2917.45
254,1.9147263017356477,6.780756501182034,9.31041388518024,2868.26
297,1.8525928338762214,5.532548638132296,6.364820846905538,2843.73
231,1.764913043478261,5.994746835443038,6.86583850931677,2841.51
18,1.6881812725090037,4.750861486486487,7.510204081632653,2812.51
83,1.8300065231572082,4.591489361702128,6.594259621656882,2805.4
44,1.6567455621301777,5.394797687861272,8.466272189349112,2799.9
119,1.8891357191087104,6.598608490566038,10.916948008102633,2797.81
124,1.6511354228267299,5.410988372093024,6.80307510348906,2792.07
328,1.8324505928853754,6.047086956521738,7.426218708827404,2781.66
15,1.6843795620437956,5.53824,9.8661800486618,2769.12
48,1.7055055487053021,4.009173913043478,5.200986436498151,2766.33
88,1.7758039215686274,4.025155555555555,4.845098039215686,2716.98
336,1.6898877805486283,5.892565217391304,8.13279301745636,2710.58
289,1.7764524590163935,5.8385560344827585,6.548852459016393,2709.09
60,1.6431890243902438,4.388973941368078,6.852439024390244,2694.83
138,1.5535246376811593,5.223840155945419,10.312463768115942,2679.83
382,1.654459798994975,4.248225806451613,7.168969849246231,2633.9
239,1.7350428477257744,5.529537815126051,8.945286750164799,2632.06
42,1.7359867549668875,5.5654777070063695,7.352317880794702,2621.34
61,1.563976119402985,3.993384146341463,5.4620895522388055,2619.66
315,1.662665382145151,6.553848101265823,8.74373795761079,2588.77
335,1.9375757575757575,6.507888040712468,9.790909090909091,2557.6
73,1.7978787878787879,6.626467532467532,8.966173361522198,2551.19
304,1.65171875,4.655119266055046,8.752604166666666,2537.04
21,1.6162757731958763,4.251627118644068,6.828608247422681,2508.46
346,1.6857027572293206,5.58271714922049,6.15803631472764,2506.64
132,1.6850138312586447,4.12971186440678,5.118948824343015,2436.53
51,1.6050165453342156,4.393442028985507,5.57313037723362,2425.18
86,1.6937945492662474,4.715603112840467,5.793850454227813,2423.82
22,1.8289016018306636,4.155441941074524,7.273073989321129,2397.69
36,1.6575193798449612,4.819713114754098,6.7568710359408035,2352.02
76,1.6646813031161474,4.846453608247423,7.1784702549575075,2350.53
351,1.772667682926829,4.298964879852125,6.835365853658536,2325.74
305,1.6220337790288528,5.286490825688073,7.268121041520057,2304.91
374,1.7101560178306092,5.3407656612529,7.783803863298663,2301.87
167,1.7791480891719746,4.8159698275862075,7.955414012738854,2234.61
117,1.649214501510574,4.3410735586481115,6.109516616314199,2183.56
385,1.7119857594936707,5.164558472553699,6.899525316455696,2163.95
384,1.7180876158382477,4.949927184466019,6.209772535804549,2039.37
355,1.6662904564315353,5.870994152046784,8.2597510373444,2007.88
144,1.6438677685950414,3.577482014388489,6.9561983471074385,1989.08
137,1.6429480737018427,4.5304387990762125,7.440536013400335,1961.68
243,1.6649190647482015,5.171480446927375,6.116007194244604,1851.39
245,1.8027865612648222,3.5288588007736945,7.7519762845849804,1824.42
221,1.6803429101019463,4.465738916256157,9.165894346617238,1813.09
153,1.5770697263901148,4.4670499999999995,7.9443954104148276,1786.82
38,1.6581159420289855,4.434496124031008,5.167149758454106,1716.15
296,1.7795801937567277,4.08204938271605,9.439181916038752,1653.23
53,1.5567426400759734,4.751449275362319,6.136752136752137,1639.25
312,1.734828729281768,7.201926605504587,8.817679558011049,1570.02
156,1.7909931506849317,4.797889908256881,5.92351598173516,1568.91
185,1.608722966014418,4.45034188034188,6.76313079299691,1562.07
108,1.6505986696230597,3.4704895104895104,3.9822616407982263,1488.84
105,1.5690238365493756,4.783079584775086,6.287173666288309,1382.31
370,1.8894694533762058,3.983898305084746,6.305466237942122,1175.25
236,1.7301934523809526,3.6677917981072556,5.40625,1162.69
178,1.5477265973254084,4.037286821705426,5.050520059435364,1041.62
299,1.6973392857142857,4.132652173913043,4.757142857142857,950.51
120,1.7824571428571427,3.758192771084337,7.417142857142857,935.79
13,1.46104033970276,3.584114583333333,7.698513800424628,688.15
